Record_ID,Timestamp,Scenario,Machine_ID,Machine_Type,Machine_Model_Class,Engine_Hours,Machine_Age,Engine_Temperature,Hydraulic_Temperature,Machine_Speed,Fuel_Consumption,Machine_Health_Score,Engine_Load_Percentage,Operator_ID,Experience_Level,Years_Experience,Operating_Shift,Historical_Efficiency,Historical_Idle_Time,Training_Score,Previous_Safety_Events,Operator_Skill_Score,Load_Weight,Load_Percentage,Load_Cycles,Idle_Time,Operating_Mode,Travel_Direction,Harsh_Acceleration,Harsh_Braking,Rapid_Control_Input,Control_Smoothness,Proximity_Violations,Seatbelt_Status,Proximity_Distance,Obstacle_Type,Blind_Zone_Entry,Ground_Slope,Safety_Zone_Status,Emergency_Stop,Safety_Event,Weather,Visibility,Ambient_Temperature,Dust_Level,Ground_Condition,Terrain_Type,Working_Zone,Lighting_Condition,Task_ID,Task_Type,Task_Complexity,Target_Quantity,Completed_Quantity,Historical_Task_Duration,Current_Task_Progress,Estimated_Task_Duration,Actual_Task_Duration,Total_Fuel_Used,Safety_Risk_Score,Safety_Risk_Level,Operator_Anomaly,Anomaly_Score,Anomaly_Reason,Task_Completion_Time,Incident_Type,Fuel_Efficiency
R021686,2026-08-01 22:53,STEEP_TERRAIN,EXC-209,Excavator,Medium Excavator (20t class),10840.2,8.72,81.8,61.1,0.78,15.42,76.2,77.7,OP1069,Intermediate,3.2,Night,68.9,27.8,65.4,0,68.7,1.18,56.4,121,31.1,Power,Swinging,1,1,1,69.7,2,Fastened,19.34,No_Object,0,15.4,Clear,0,0,Heavy_Rain,31.5,20.5,12.6,Muddy,Embankment,Zone E,Night_Floodlit,TSK-021686,Trenching,3,142.2,142.2,71.5,0.083,49.3,123.0,33.0,49.4,MEDIUM,0,0.1591,Normal,111.6,No_Incident,4.31
R036674,2026-08-02 14:46,NORMAL_OPERATION,EXC-201,Excavator,Large Excavator (30t class),9154.6,5.92,84.6,64.1,0.55,22.54,75.7,80.8,OP1045,Experienced,8.9,Afternoon,71.9,25.4,76.6,1,56.9,3.21,96.4,328,41.1,Power,Swinging,0,0,15,82.6,2,Fastened,16.18,No_Object,0,2.1,Clear,0,0,Cloudy,81.3,31.9,29.1,Dry,Flat,Zone D,Daylight,TSK-036674,Loading,2,1052.1,1052.1,256.1,0.939,199.9,176.7,67.0,10.7,LOW,0,0.0581,Normal,12.0,No_Incident,15.7
R033255,2026-08-02 15:56,HIGH_LOAD_OPERATION,EXC-217,Excavator,Medium Excavator (20t class),8473.4,6.22,89.1,69.9,0.47,20.51,66.6,90.2,OP1017,Novice,1.3,Afternoon,66.2,16.2,66.0,0,37.4,2.13,103.1,218,17.4,Power,Swinging,2,1,18,57.0,4,Unfastened,7.15,Structure,0,9.2,Clear,0,0,Light_Rain,77.5,29.8,7.5,Dry,Trench_Edge,Zone C,Daylight,TSK-033255,Excavation,3,464.4,464.4,145.8,0.698,123.8,129.2,41.7,60.5,HIGH,0,0.1611,Normal,42.2,No_Incident,11.14
R004636,2026-08-02 18:11,NORMAL_OPERATION,EXC-206,Excavator,Large Excavator (30t class),12287.5,10.22,84.2,64.4,0.33,19.16,64.3,72.3,OP1057,Intermediate,3.8,Afternoon,79.6,14.3,71.4,1,61.1,2.39,76.9,222,15.8,Eco,Swinging,0,2,19,75.9,3,Fastened,18.92,No_Object,0,14.5,Clear,0,0,Light_Rain,70.5,32.8,7.4,Dry,Embankment,Zone E,Daylight,TSK-004636,Excavation,1,531.4,531.4,115.3,0.1,106.3,124.6,41.4,43.9,MEDIUM,0,0.0943,Normal,115.1,No_Incident,12.83
R009821,2026-08-02 18:14,NORMAL_OPERATION,EXC-221,Excavator,Large Excavator (30t class),13765.3,8.62,85.8,66.2,1.57,17.45,66.6,73.9,OP1041,Intermediate,2.6,Afternoon,74.5,19.2,62.1,2,41.5,2.46,80.9,178,27.3,Eco,Forward,3,2,13,81.4,1,Fastened,9.12,Worker,1,8.4,Clear,0,1,Heavy_Rain,44.2,29.8,8.2,Muddy,Embankment,Zone A,Dawn_Dusk,TSK-009821,Excavation,2,435.9,435.9,107.0,0.511,87.2,168.4,50.3,80.7,CRITICAL,0,0.0812,Normal,87.1,Proximity_Near_Miss,8.67
R001912,2026-08-02 19:08,NORMAL_OPERATION,EXC-223,Excavator,Large Excavator (30t class),9684.0,7.42,81.3,64.0,0.33,16.54,80.2,71.1,OP1081,Experienced,5.7,Afternoon,64.4,43.9,78.0,0,59.0,2.94,88.1,230,45.9,Standard,Swinging,2,2,7,77.2,2,Fastened,5.18,Worker,0,5.2,Warning,0,0,Clear,94.2,31.5,24.4,Dry,Trench_Edge,Zone C,Daylight,TSK-001912,Backfilling,5,673.8,673.8,163.1,0.698,114.5,157.8,42.7,10.8,LOW,0,0.0963,Normal,50.0,No_Incident,15.8
R023752,2026-08-03 02:05,HIGH_LOAD_OPERATION,EXC-203,Excavator,Large Excavator (30t class),14234.0,9.02,84.2,66.2,2.19,15.06,54.9,68.8,OP1069,Intermediate,3.2,Night,68.9,27.8,65.3,0,68.7,3.29,102.2,150,44.2,Standard,Forward,0,3,8,84.2,1,Fastened,12.15,No_Object,0,3.1,Clear,0,0,Light_Rain,53.3,23.8,11.7,Wet,Flat,Zone B,Night_Floodlit,TSK-023752,Loading,3,922.8,493.0,241.7,0.175,175.3,175.5,42.7,47.3,MEDIUM,0,0.0906,Normal,147.0,No_Incident,11.54
R011379,2026-08-03 10:38,HIGH_LOAD_OPERATION,WHL-311,Wheel Loader,Medium Wheel Loader,2622.3,1.62,80.4,68.1,5.83,10.25,77.1,76.5,OP1117,Experienced,8.3,Morning,83.0,17.5,76.7,0,66.9,4.84,105.4,62,17.1,Power,Reverse,5,1,1,94.4,2,Fastened,5.58,Material_Pile,0,0.0,Warning,0,0,Cloudy,90.6,29.2,23.8,Dry,Flat,Zone B,Daylight,TSK-011379,Loading,4,357.8,297.4,85.0,0.324,76.5,105.6,18.4,14.3,LOW,0,0.1607,Normal,67.4,No_Incident,16.15
R009614,2026-08-03 10:43,PROXIMITY_HAZARD,EXC-217,Excavator,Medium Excavator (20t class),8693.8,6.22,82.0,66.4,2.14,12.48,66.0,71.1,OP1028,Intermediate,3.7,Morning,72.6,29.3,70.5,1,57.4,1.57,78.2,482,58.1,Standard,Reverse,2,2,29,90.4,4,Fastened,0.63,Worker,1,5.0,Violated,1,1,Fog,33.7,31.8,29.8,Dry,Gentle_Slope,Zone E,Daylight,TSK-009614,Excavation,3,754.6,754.6,232.5,0.425,201.2,301.4,63.1,98.2,CRITICAL,0,0.1438,Normal,171.6,Proximity_Near_Miss,11.96
R037597,2026-08-03 15:23,EFFICIENT_OPERATION,EXC-207,Excavator,Large Excavator (30t class),8621.6,5.42,81.5,61.6,0.17,17.02,78.2,63.8,OP1059,Expert,10.4,Afternoon,84.7,19.6,84.8,5,71.9,2.14,70.3,406,28.6,Eco,Swinging,0,2,23,88.0,1,Fastened,9.85,Vehicle,0,3.3,Clear,0,0,Light_Rain,70.0,31.1,7.5,Wet,Gentle_Slope,Zone A,Daylight,TSK-037597,Excavation,3,865.2,865.2,174.7,0.375,173.0,230.2,63.3,7.7,LOW,0,0.2245,Normal,147.0,No_Incident,13.68
R001416,2026-08-03 16:12,NORMAL_OPERATION,EXC-208,Excavator,Large Excavator (30t class),6357.4,4.22,86.6,70.9,2.25,29.22,79.1,86.9,OP1072,Novice,1.7,Afternoon,65.8,19.8,58.5,1,11.0,2.56,80.8,162,18.0,Power,Reverse,1,1,6,52.5,4,Fastened,10.2,Vehicle,0,9.1,Clear,0,0,Cloudy,77.6,34.8,21.1,Dry,Embankment,Zone A,Daylight,TSK-001416,Excavation,4,414.0,414.0,112.4,0.896,82.8,105.1,52.0,12.0,LOW,0,0.1493,Normal,11.7,No_Incident,7.97
R002885,2026-08-04 00:55,EFFICIENT_OPERATION,EXC-216,Excavator,Medium Excavator (20t class),14469.5,9.92,83.3,62.4,1.99,9.62,55.3,64.6,OP1053,Novice,0.9,Night,65.2,33.0,59.3,0,35.8,1.5,76.2,158,20.2,Eco,Forward,3,3,6,70.5,0,Fastened,13.95,No_Object,0,7.8,Clear,0,0,Light_Rain,43.8,22.6,19.9,Wet,Gentle_Slope,Zone E,Night_Floodlit,TSK-002885,Backfilling,2,236.6,236.6,84.5,0.84,53.6,97.3,15.2,51.8,MEDIUM,0,0.0504,Normal,14.2,No_Incident,15.59
R010270,2026-08-04 07:33,PROXIMITY_HAZARD,WHL-308,Wheel Loader,Large Wheel Loader,7346.8,5.63,81.0,57.4,7.77,16.75,82.7,61.9,OP1049,Intermediate,4.0,Morning,78.6,30.2,67.9,1,64.7,4.42,61.5,102,20.3,Standard,Reverse,1,0,2,83.6,2,Unfastened,1.42,Vehicle,0,5.7,Violated,0,0,Cloudy,75.1,26.9,39.0,Dry,Haul_Road,Zone F,Dawn_Dusk,TSK-010270,Material_Transfer,1,448.4,448.4,109.0,0.15,86.4,86.8,23.3,92.7,CRITICAL,0,0.043,Normal,76.5,No_Incident,19.22
R038055,2026-08-04 16:02,NORMAL_OPERATION,WHL-306,Wheel Loader,Large Wheel Loader,9578.2,5.93,81.1,57.8,5.73,15.32,67.2,40.7,OP1013,Experienced,5.5,Afternoon,72.1,17.2,72.7,2,46.1,3.7,54.8,291,40.5,Eco,Forward,10,1,45,87.4,4,Fastened,8.09,Worker,0,1.8,Clear,0,0,Cloudy,69.5,36.4,49.1,Dry,Haul_Road,Zone B,Dawn_Dusk,TSK-038055,Loading,3,1073.6,1073.6,207.1,0.124,171.0,322.7,81.1,18.2,LOW,0,0.12,Normal,292.6,No_Incident,13.24
R013042,2026-08-05 15:46,STEEP_TERRAIN,WHL-307,Wheel Loader,Large Wheel Loader,5010.5,3.43,80.5,65.6,3.96,22.58,80.0,70.8,OP1052,Experienced,6.0,Afternoon,75.1,14.1,77.7,2,59.2,4.74,70.1,125,24.5,Standard,Reverse,1,2,13,80.8,3,Fastened,11.79,No_Object,0,22.1,Clear,0,0,Clear,96.1,32.8,18.3,Loose,Stockpile,Zone A,Daylight,TSK-013042,Loading,4,590.4,590.4,93.8,0.376,94.0,163.9,61.3,39.0,MEDIUM,0,0.2678,Normal,103.6,No_Incident,9.63
R033379,2026-08-05 19:10,EXCESSIVE_IDLE,WHL-307,Wheel Loader,Large Wheel Loader,5310.9,3.43,86.6,67.0,5.54,18.68,80.8,81.9,OP1039,Intermediate,4.5,Afternoon,69.9,24.8,75.9,1,51.8,5.74,84.8,110,151.8,Power,Reverse,13,7,22,69.5,3,Fastened,6.92,Structure,0,8.3,Clear,0,0,Light_Rain,68.4,31.2,17.3,Wet,Stockpile,Zone D,Daylight,TSK-033379,Loading,3,630.5,630.5,125.1,0.389,100.4,268.6,83.6,44.5,MEDIUM,1,1.0,Excessive_Idle,160.0,No_Incident,7.54
R037177,2026-08-06 00:42,STEEP_TERRAIN,WHL-307,Wheel Loader,Large Wheel Loader,5259.5,3.43,82.9,56.6,3.47,19.12,78.2,73.4,OP1108,Novice,0.4,Night,57.4,20.3,61.9,2,14.2,4.99,65.9,146,31.5,Eco,Forward,5,0,20,64.3,4,Fastened,11.8,Worker,0,23.4,Clear,0,0,Clear,66.8,26.8,32.3,Loose,Stockpile,Zone A,Night_Floodlit,TSK-037177,Loading,2,724.5,724.5,165.6,0.335,115.4,226.1,71.4,62.6,HIGH,0,0.0841,Normal,142.8,No_Incident,10.15
R035121,2026-08-06 10:51,LOW_VISIBILITY,EXC-213,Excavator,Large Excavator (30t class),13783.5,9.93,82.7,60.7,0.04,16.54,60.3,60.8,OP1032,Intermediate,4.4,Morning,67.2,29.8,69.8,1,45.1,2.25,69.1,69,26.9,Standard,Stationary,1,1,7,71.3,2,Fastened,9.96,Worker,0,2.9,Clear,0,0,Dust_Wind,15.1,29.7,73.3,Dry,Trench_Edge,Zone C,Daylight,TSK-035121,Trenching,4,153.5,153.5,52.9,0.327,39.9,114.0,33.3,31.3,MEDIUM,0,0.0359,Normal,80.5,No_Incident,4.61
R001422,2026-08-06 17:32,NORMAL_OPERATION,EXC-216,Excavator,Medium Excavator (20t class),14514.6,9.93,84.2,67.4,1.1,13.89,56.8,70.5,OP1019,Intermediate,2.7,Afternoon,76.9,18.9,68.8,1,50.5,1.36,69.1,538,60.3,Standard,Swinging,8,8,20,67.0,5,Fastened,18.65,No_Object,0,2.0,Clear,0,0,Light_Rain,72.5,26.6,10.8,Wet,Flat,Zone A,Daylight,TSK-001422,Excavation,4,733.7,733.7,208.1,0.873,195.7,376.6,91.2,28.3,LOW,0,0.1213,Normal,50.2,No_Incident,8.04
R038997,2026-08-07 14:53,PROXIMITY_HAZARD,EXC-223,Excavator,Large Excavator (30t class),9704.4,7.44,87.1,67.4,3.08,20.88,73.2,80.4,OP1020,Novice,0.5,Afternoon,69.3,32.5,69.8,0,41.7,2.37,74.8,281,46.7,Standard,Forward,2,6,35,68.1,7,Fastened,2.75,Worker,0,9.6,Violated,0,1,Clear,93.7,34.4,21.6,Dry,Embankment,Zone E,Daylight,TSK-038997,Excavation,4,664.9,664.9,183.5,0.856,133.0,207.1,71.2,71.2,HIGH,0,0.1547,Normal,28.5,Proximity_Near_Miss,9.34
R011345,2026-08-07 17:22,NORMAL_OPERATION,EXC-202,Excavator,Medium Excavator (20t class),14238.9,10.54,84.7,61.1,0.0,13.55,55.6,71.7,OP1001,Experienced,6.2,Afternoon,75.2,11.9,66.0,2,44.5,1.58,78.1,276,18.5,Eco,Stationary,9,12,16,61.8,3,Fastened,4.92,Worker,0,9.9,Warning,0,0,Light_Rain,63.2,29.9,24.7,Wet,Stockpile,Zone D,Dawn_Dusk,TSK-011345,Loading,3,435.2,435.2,134.3,0.746,110.2,159.9,35.3,53.4,MEDIUM,1,0.5483,Repeated_Harsh_Events,36.3,No_Incident,12.31
R003769,2026-08-07 18:54,LOW_VISIBILITY,EXC-203,Excavator,Large Excavator (30t class),14149.4,9.04,84.1,63.1,0.6,15.85,55.4,64.5,OP1097,Experienced,7.0,Afternoon,82.4,37.3,85.5,2,80.2,2.75,83.9,258,65.8,Eco,Stationary,7,2,16,78.9,2,Fastened,6.67,Material_Pile,0,0.3,Clear,0,0,Clear,27.7,32.2,43.2,Dry,Haul_Road,Zone B,Night_Poor,TSK-003769,Loading,3,706.0,706.0,161.3,0.914,134.1,199.8,51.4,29.7,LOW,1,0.7006,Erratic_Control,14.7,No_Incident,13.74
R028405,2026-08-08 09:01,HIGH_LOAD_OPERATION,EXC-203,Excavator,Large Excavator (30t class),14265.0,9.04,87.8,67.9,0.37,23.66,55.5,86.1,OP1055,Experienced,8.6,Morning,71.5,27.1,78.3,3,73.5,3.25,100.2,278,39.1,Power,Swinging,5,5,13,77.5,2,Fastened,8.68,Vehicle,0,0.6,Clear,0,0,Cloudy,92.2,32.2,32.7,Dry,Flat,Zone A,Daylight,TSK-028405,Excavation,3,899.8,899.8,211.9,0.218,180.0,165.5,69.8,25.8,LOW,0,0.0839,Normal,133.4,No_Incident,12.89
R018747,2026-08-08 18:18,EFFICIENT_OPERATION,EXC-203,Excavator,Large Excavator (30t class),14071.9,9.04,82.8,62.1,0.26,17.24,56.5,56.5,OP1097,Experienced,7.0,Afternoon,82.4,37.3,85.2,2,80.2,2.39,72.9,291,25.0,Standard,Swinging,0,0,7,95.3,1,Fastened,11.5,Material_Pile,0,2.8,Clear,0,0,Cloudy,92.2,31.4,29.9,Dry,Flat,Zone C,Daylight,TSK-018747,Backfilling,1,694.6,694.6,135.7,0.406,118.1,97.9,26.8,7.4,LOW,0,0.027,Normal,54.4,No_Incident,25.89
R030810,2026-08-08 19:12,NORMAL_OPERATION,WHL-314,Wheel Loader,Medium Wheel Loader,13127.8,8.54,82.5,64.1,0.61,12.61,65.9,63.4,OP1038,Intermediate,2.7,Afternoon,72.9,18.2,90.4,0,50.0,2.84,62.3,254,51.5,Standard,Stationary,2,2,14,77.7,1,Unfastened,12.49,Worker,0,4.8,Clear,0,0,Light_Rain,73.1,32.9,15.2,Wet,Haul_Road,Zone B,Daylight,TSK-030810,Loading,3,720.2,720.2,199.7,0.792,154.1,268.3,57.3,17.7,LOW,0,0.1,Normal,48.3,No_Incident,12.57
R018805,2026-08-09 08:53,STEEP_TERRAIN,EXC-208,Excavator,Large Excavator (30t class),6330.2,4.24,84.8,63.7,0.47,20.18,77.3,86.7,OP1076,Experienced,6.5,Morning,75.4,15.7,87.7,2,52.3,2.17,70.9,380,93.8,Standard,Swinging,1,3,24,79.2,5,Fastened,15.64,No_Object,0,25.7,Clear,0,0,Heavy_Rain,46.0,26.9,13.9,Muddy,Embankment,Zone E,Daylight,TSK-018805,Excavation,4,822.2,822.2,168.6,0.742,164.4,481.6,165.6,55.7,HIGH,1,0.6736,Excessive_Idle,110.7,No_Incident,4.97
R005989,2026-08-09 09:57,POOR_WEATHER,WHL-309,Wheel Loader,Medium Wheel Loader,14148.0,10.74,79.1,56.1,5.59,10.68,66.1,62.0,OP1064,Experienced,8.2,Morning,73.8,22.8,66.2,5,51.5,3.0,62.0,309,140.1,Standard,Forward,9,7,16,80.6,8,Fastened,14.47,No_Object,0,3.5,Clear,0,0,Heavy_Rain,48.1,21.3,27.2,Muddy,Stockpile,Zone D,Daylight,TSK-005989,Material_Transfer,1,925.2,925.2,348.0,0.545,239.6,470.6,87.0,41.3,MEDIUM,0,0.3886,Normal,216.9,No_Incident,10.64
R017144,2026-08-09 10:39,NORMAL_OPERATION,EXC-224,Excavator,Large Excavator (30t class),15866.5,9.74,85.1,67.2,0.64,18.05,50.2,67.7,OP1095,Novice,1.6,Morning,68.7,16.3,59.8,1,36.4,2.5,79.9,125,9.1,Eco,Swinging,1,0,3,68.1,0,Fastened,19.05,No_Object,0,8.3,Clear,0,0,Cloudy,96.1,29.7,30.4,Dry,Gentle_Slope,Zone A,Daylight,TSK-017144,Backfilling,3,311.5,311.5,60.3,0.309,52.9,79.3,24.9,21.4,LOW,0,0.073,Normal,56.4,No_Incident,12.49
R011463,2026-08-09 16:09,NORMAL_OPERATION,EXC-202,Excavator,Medium Excavator (20t class),14327.0,10.54,84.9,61.0,0.35,10.04,57.9,41.0,OP1001,Experienced,6.2,Afternoon,75.2,11.9,68.9,2,44.5,1.25,62.0,339,16.7,Eco,Stationary,4,6,4,71.7,2,Fastened,5.77,Worker,0,2.0,Warning,0,0,Clear,89.2,37.6,9.3,Dry,Flat,Zone C,Daylight,TSK-011463,Backfilling,3,423.1,423.1,124.2,0.05,95.9,147.9,24.3,17.1,LOW,0,0.1112,Normal,142.7,No_Incident,17.43
R009570,2026-08-09 22:53,HIGH_FUEL_CONSUMPTION,WHL-301,Wheel Loader,Large Wheel Loader,12903.2,8.24,81.8,61.0,6.09,33.3,54.1,64.9,OP1050,Expert,12.2,Night,89.7,8.5,81.5,11,75.3,4.92,68.9,181,12.3,Power,Reverse,8,3,7,69.0,3,Fastened,10.57,Vehicle,0,1.7,Clear,0,0,Light_Rain,52.0,24.9,0.0,Wet,Flat,Zone D,Night_Floodlit,TSK-009570,Loading,3,889.3,889.3,131.7,0.759,141.6,179.0,94.7,56.3,HIGH,1,0.9944,Abnormal_Fuel,41.0,No_Incident,9.39
R037811,2026-08-10 09:32,POOR_WEATHER,WHL-309,Wheel Loader,Medium Wheel Loader,14044.4,10.74,83.0,61.0,5.22,14.06,64.6,71.4,OP1064,Experienced,8.2,Morning,73.8,22.8,68.7,5,51.5,3.55,81.3,307,61.7,Standard,Forward,3,0,46,77.7,5,Fastened,18.54,No_Object,0,12.9,Clear,0,0,Light_Rain,80.2,27.3,19.6,Wet,Stockpile,Zone D,Daylight,TSK-037811,Loading,3,1089.2,1089.2,275.4,0.689,233.0,342.2,75.9,50.9,MEDIUM,0,0.0426,Normal,108.2,No_Incident,14.35
R012396,2026-08-10 10:38,EFFICIENT_OPERATION,EXC-220,Excavator,Large Excavator (30t class),3952.2,2.24,79.7,59.5,0.97,19.02,83.2,59.4,OP1087,Intermediate,2.5,Morning,76.3,24.8,68.9,0,54.1,2.27,72.7,459,27.2,Standard,Swinging,3,1,18,82.7,1,Fastened,9.46,Worker,0,0.5,Clear,0,0,Cloudy,70.8,29.5,37.3,Dry,Flat,Zone B,Daylight,TSK-012396,Loading,2,1039.7,1039.7,192.7,0.692,197.5,183.2,56.9,6.5,LOW,0,0.0211,Normal,56.3,No_Incident,18.27
R033790,2026-08-10 16:59,NORMAL_OPERATION,EXC-223,Excavator,Large Excavator (30t class),9840.8,7.44,82.5,59.8,3.0,24.94,75.0,67.6,OP1072,Novice,1.7,Afternoon,65.8,19.8,60.0,1,11.0,2.35,74.6,361,34.2,Power,Reverse,5,4,15,55.2,3,Fastened,12.54,No_Object,0,1.3,Clear,0,0,Cloudy,78.9,30.7,19.4,Dry,Flat,Zone A,Dawn_Dusk,TSK-033790,Excavation,3,846.2,846.2,218.8,0.234,169.2,234.7,96.2,19.0,LOW,0,0.3042,Normal,186.1,No_Incident,8.8
R028375,2026-08-11 22:32,NORMAL_OPERATION,EXC-219,Excavator,Large Excavator (30t class),3762.4,2.55,79.8,52.2,2.52,13.76,87.1,63.6,OP1015,Expert,20.4,Night,75.9,37.1,86.4,3,84.5,2.45,74.4,208,44.6,Standard,Reverse,2,3,2,82.4,1,Unfastened,7.21,Worker,0,6.0,Clear,0,0,Light_Rain,57.3,24.0,13.0,Dry,Gentle_Slope,Zone C,Night_Floodlit,TSK-028375,Backfilling,2,507.5,507.5,95.8,0.258,86.3,120.2,26.8,18.8,LOW,0,0.2227,Normal,91.1,No_Incident,18.93
R027883,2026-08-12 00:35,LOW_VISIBILITY,EXC-216,Excavator,Medium Excavator (20t class),14761.7,9.95,79.7,59.8,2.09,11.73,57.6,58.0,OP1092,Novice,0.6,Night,67.1,21.2,64.5,0,43.2,1.54,75.8,268,43.6,Eco,Forward,2,2,25,75.0,1,Fastened,11.82,Worker,0,7.7,Clear,0,0,Dust_Wind,27.5,24.6,61.6,Dry,Gentle_Slope,Zone A,Night_Poor,TSK-027883,Backfilling,4,411.0,411.0,107.8,0.764,93.1,216.1,43.3,43.3,MEDIUM,0,0.0477,Normal,47.8,No_Incident,9.49
R036439,2026-08-12 02:22,PROXIMITY_HAZARD,WHL-315,Wheel Loader,Medium Wheel Loader,10244.9,7.35,80.0,56.4,6.26,12.77,71.5,54.8,OP1043,Expert,10.4,Night,83.5,13.6,85.8,4,58.2,3.1,66.6,199,18.4,Standard,Forward,0,0,24,86.2,1,Fastened,1.62,Vehicle,1,2.1,Violated,0,1,Light_Rain,47.8,22.7,9.8,Wet,Flat,Zone B,Night_Floodlit,TSK-036439,Material_Transfer,1,616.0,616.0,139.8,0.608,159.5,160.9,34.8,81.4,CRITICAL,0,0.1182,Normal,67.5,Vehicle_Interaction,17.71
R013256,2026-08-12 07:56,HIGH_FUEL_CONSUMPTION,EXC-208,Excavator,Large Excavator (30t class),6220.8,4.25,79.6,62.7,0.0,22.46,75.0,73.2,OP1110,Experienced,5.6,Morning,67.3,36.6,73.1,2,62.7,2.34,72.7,238,68.0,Power,Stationary,0,1,10,81.6,4,Fastened,7.67,Material_Pile,0,2.7,Clear,0,0,Cloudy,84.8,26.4,25.4,Loose,Trench_Edge,Zone C,Daylight,TSK-013256,Excavation,3,812.7,554.3,245.9,0.525,162.5,221.7,86.9,10.0,LOW,1,0.9999,Abnormal_Fuel,96.2,No_Incident,6.38
R004138,2026-08-12 08:01,PROXIMITY_HAZARD,WHL-308,Wheel Loader,Large Wheel Loader,7417.6,5.65,78.7,57.9,6.5,16.4,79.9,60.8,OP1049,Intermediate,4.0,Morning,78.6,30.2,74.0,1,64.7,5.41,77.0,172,68.7,Standard,Forward,4,6,15,77.3,4,Fastened,0.61,Worker,1,0.7,Violated,1,1,Heavy_Rain,38.3,28.1,7.4,Wet,Flat,Zone D,Daylight,TSK-004138,Stockpiling,3,929.4,929.4,233.9,0.863,155.8,245.4,66.6,99.7,CRITICAL,0,0.112,Normal,31.1,Proximity_Near_Miss,13.95
R009578,2026-08-12 08:07,PROXIMITY_HAZARD,EXC-208,Excavator,Large Excavator (30t class),6138.9,4.25,83.3,62.8,2.39,22.58,74.1,70.7,OP1070,Experienced,7.5,Morning,84.4,15.0,76.5,2,60.9,2.16,71.8,126,7.4,Standard,Reverse,1,1,11,64.1,2,Fastened,3.13,Worker,0,5.8,Warning,0,0,Cloudy,96.4,28.3,27.6,Dry,Gentle_Slope,Zone E,Daylight,TSK-009578,Excavation,2,270.6,270.6,60.9,0.701,54.1,55.3,20.5,39.9,MEDIUM,0,0.296,Normal,15.9,No_Incident,13.17
R019604,2026-08-12 16:37,NORMAL_OPERATION,EXC-214,Excavator,Large Excavator (30t class),11635.2,8.55,85.3,66.6,3.08,23.34,63.6,80.2,OP1041,Intermediate,2.6,Afternoon,74.5,19.2,61.9,2,41.5,2.41,78.5,150,30.6,Power,Forward,2,4,12,80.0,2,Fastened,6.85,Material_Pile,0,0.4,Clear,0,0,Cloudy,81.3,30.1,37.0,Dry,Flat,Zone C,Daylight,TSK-019604,Trenching,5,359.8,359.8,130.9,0.214,93.6,148.5,56.0,19.7,LOW,0,0.1268,Normal,123.0,No_Incident,6.43
R038319,2026-08-13 10:15,STEEP_TERRAIN,WHL-315,Wheel Loader,Medium Wheel Loader,10322.5,7.35,85.8,65.6,3.44,16.73,64.9,88.9,OP1054,Expert,13.9,Morning,77.6,21.2,81.4,4,64.6,3.05,69.7,144,32.9,Power,Forward,6,6,14,83.1,4,Fastened,15.12,No_Object,0,22.8,Clear,0,0,Light_Rain,84.2,27.9,13.1,Loose,Embankment,Zone E,Daylight,TSK-038319,Stockpiling,3,436.3,436.3,109.4,0.694,98.3,183.9,51.3,67.1,HIGH,0,0.1197,Normal,56.0,No_Incident,8.51
R026799,2026-08-13 18:49,NORMAL_OPERATION,EXC-216,Excavator,Medium Excavator (20t class),14618.2,9.95,83.7,69.2,0.03,13.39,55.7,71.9,OP1019,Intermediate,2.7,Afternoon,76.9,18.9,71.6,1,50.5,1.72,86.6,238,28.9,Standard,Stationary,5,1,8,70.8,3,Fastened,8.15,Vehicle,0,3.7,Clear,0,0,Cloudy,68.1,35.0,21.7,Dry,Trench_Edge,Zone C,Dawn_Dusk,TSK-026799,Trenching,3,409.1,409.1,160.5,0.394,141.8,172.6,39.7,18.4,LOW,0,0.2105,Normal,102.5,No_Incident,10.31
R038670,2026-08-14 00:12,NORMAL_OPERATION,EXC-218,Excavator,Medium Excavator (20t class),9155.7,7.45,81.3,59.6,0.57,14.35,66.1,69.2,OP1073,Experienced,6.0,Night,68.6,26.7,80.4,2,49.4,1.42,72.3,499,47.9,Standard,Swinging,5,2,17,86.3,3,Fastened,7.78,Vehicle,0,3.5,Clear,0,0,Clear,75.0,21.9,31.0,Dry,Gentle_Slope,Zone A,Night_Floodlit,TSK-038670,Excavation,3,707.1,707.1,215.7,0.254,188.6,236.5,58.0,20.1,LOW,0,0.2064,Normal,185.7,No_Incident,12.18
R019825,2026-08-14 06:27,NORMAL_OPERATION,EXC-208,Excavator,Large Excavator (30t class),6244.0,4.25,79.3,57.0,0.69,16.99,78.0,63.8,OP1110,Experienced,5.6,Morning,67.3,36.6,73.6,2,62.7,2.15,65.3,314,59.4,Standard,Stationary,0,1,5,80.5,1,Fastened,8.31,Worker,0,1.0,Clear,0,0,Fog,25.9,23.2,17.3,Dry,Flat,Zone A,Dawn_Dusk,TSK-019825,Excavation,3,671.8,671.8,176.6,0.887,134.4,234.5,66.9,12.9,LOW,0,0.0568,Normal,23.4,No_Incident,10.05
